"Customer_id","length"
"C259178",7
"C858228",7
"C216471",7
"C176867",7
"C270308",7
"C430869",7
"C269187",7
"C633519",7
"C315849",7
"C339822",7
"C125014",7
"C408996",7
"C196183",7
"C992548",7
"C265676",7
"C715969",7
"C691476",7
"C337354",7
"C173063",7
"C211240",7
"C167310",7
"C805421",7
"C128336",7
"C298260",7
"C298917",7
"C335612",7
"C886629",7
"C270538",7
"C276511",7
"C633040",7
"C164259",7
"C304619",7
"C332199",7
"C246479",7
"C281725",7
"C154921",7
"C260992",7
"C280260",7
"C773481",7
"C201184",7
"C298726",7
"C267705",7
"C675706",7
"C862659",7
"C197879",7
"C113998",7
"C711598",7
"C261963",7
"C909147",7
"C552167",7
"C293088",7
"C196962",7
"C244777",7
"C172949",7
"C569399",7
"C814769",7
"C226341",7
"C151856",7
"C199373",7
"C262426",7
"C332604",7
"C763424",7
"C641273",7
"C104081",7
"C110058",7
"C273651",7
"C455990",7
"C346923",7
"C846408",7
"C264972",7
"C514743",7
"C219735",7
"C307659",7
"C146601",7
"C126587",7
"C168658",7
"C339002",7
"C791346",7
"C266098",7
"C330273",7
"C207463",7
"C541992",7
"C114650",7
"C331415",7
"C292696",7
"C178196",7
"C168312",7
"C294241",7
"C232583",7
"C264905",7
"C175197",7
"C273529",7
"C153160",7
"C241728",7
"C195756",7
"C187669",7
"C186106",7
"C215528",7
"C196812",7
"C992367",7
"C157532",7
"C960257",7
"C174706",7
"C224154",7
"C705678",7
"C277787",7
"C251909",7
"C264854",7
"C318587",7
"C152859",7
"C282217",7
"C260702",7
"C139026",7
"C246570",7
"C726780",7
"C325058",7
"C135183",7
"C226121",7
"C302110",7
"C192793",7
"C657730",7
"C288908",7
"C289296",7
"C125211",7
"C333760",7
"C146517",7
"C165962",7
"C140353",7
"C171393",7
"C723931",7
"C144939",7
"C154641",7
"C311678",7
"C553269",7
"C895078",7
"C161397",7
"C228307",7
"C230307",7
"C263925",7
"C197077",7
"C159974",7
"C291415",7
"C123338",7
"C203027",7
"C856848",7
"C249878",7
"C320918",7
"C326934",7
"C795936",7
"C522026",7
"C485679",7
"C201667",7
"C200745",7
"C938050",7
"C138306",7
"C180154",7
"C230536",7
"C221406",7
"C388679",7
"C212141",7
"C116305",7
"C194840",7
"C271842",7
"C957505",7
"C516395",7
"C273457",7
"C117633",7
"C277727",7
"C223727",7
"C456897",7
"C776833",7
"C300888",7
"C321493",7
"C105830",7
"C128807",7
"C217574",7
"C168703",7
"C135717",7
"C779890",7
"C112054",7
"C124551",7
"C558084",7
"C315777",7
"C121502",7
"C167171",7
"C103803",7
"C305977",7
"C321687",7
"C339753",7
"C136495",7
"C245639",7
"C289199",7
"C268235",7
"C264400",7
"C193384",7
"C519048",7
"C359476",7
"C339932",7
"C757129",7
"C249966",7
"C249606",7
"C162750",7
"C253247",7
"C110864",7
"C132987",7
"C530270",7
"C253936",7
"C131609",7
"C262913",7
"C163307",7
"C549680",7
"C736606",7
"C130943",7
"C339416",7
"C305527",7
"C254898",7
"C144477",7
"C312166",7
"C245595",7
"C313457",7
"C978058",7
"C154278",7
"C776262",7
"C277926",7
"C114762",7
"C797637",7
"C156350",7
"C698987",7
"C361925",7
"C908234",7
"C141861",7
"C533960",7
"C316297",7
"C214304",7
"C222395",7
"C270023",7
"C304540",7
"C180802",7
"C858567",7
"C276659",7
"C210794",7
"C116365",7
"C160113",7
"C284002",7
"C232579",7
"C127301",7
"C550430",7
"C308191",7
"C876004",7
"C104749",7
"C445996",7
"C500333",7
"C304195",7
"C149318",7
"C129000",7
"C370370",7
"C707105",7
"C322714",7
"C175088",7
"C106573",7
"C277506",7
"C262102",7
"C258240",7
"C313733",7
"C537356",7
"C276486",7
"C256151",7
"C225204",7
"C275904",7
"C258844",7
"C253665",7
"C122390",7
"C245810",7
"C406746",7
"C132904",7
"C182793",7
"C160058",7
"C270195",7
"C330685",7
"C276781",7
"C103616",7
"C313142",7
"C123237",7
"C273891",7
"C309686",7
"C221166",7
"C215664",7
"C231504",7
"C164767",7
"C125862",7
"C439011",7
"C219715",7
"C336516",7
"C156875",7
"C293111",7
"C101856",7
"C129947",7
"C325685",7
"C191724",7
"C844177",7
"C463920",7
"C113168",7
"C159276",7
"C289973",7
"C149820",7
"C316776",7
"C309867",7
"C226211",7
"C219029",7
"C948070",7
"C221216",7
"C120706",7
"C113748",7
"C796984",7
"C215360",7
"C195891",7
"C181251",7
"C239513",7
"C292765",7
"C812125",7
"C952369",7
"C321761",7
"C201362",7
"C408204",7
"C181825",7
"C261781",7
"C885782",7
"C991113",7
"C463582",7
"C123669",7
"C699220",7
"C187005",7
"C337011",7
"C977678",7
"C872484",7
"C263810",7
"C319239",7
"C269062",7
"C941318",7
"C246122",7
"C724558",7
"C332657",7
"C258005",7
"C291246",7
"C207640",7
"C703691",7
"C261646",7
"C551161",7
"C295104",7
"C190004",7
"C246034",7
"C215888",7
"C294443",7
"C671572",7
"C325449",7
"C499723",7
"C236825",7
"C223896",7
"C227022",7
"C370952",7
"C751967",7
"C354138",7
"C101756",7
"C113794",7
"C210748",7
"C299837",7
"C175679",7
"C170110",7
"C877232",7
"C222153",7
"C271311",7
"C189514",7
"C309085",7
"C193916",7
"C805182",7
"C469387",7
"C119767",7
"C304851",7
"C155904",7
"C310068",7
"C176303",7
"C188024",7
"C205701",7
"C246111",7
"C179108",7
"C703550",7
"C224096",7
"C113305",7
"C187341",7
"C634036",7
"C243745",7
"C178182",7
"C229953",7
"C138814",7
"C736352",7
"C536159",7
"C877580",7
"C255512",7
"C339319",7
"C269269",7
"C223812",7
"C552796",7
"C184795",7
"C219550",7
"C276554",7
"C161538",7
"C269229",7
"C157323",7
"C147684",7
"C259023",7
"C300515",7
"C295758",7
"C229908",7
"C246955",7
"C177988",7
"C122912",7
"C256640",7
"C244697",7
"C174389",7
"C199411",7
"C332988",7
"C703293",7
"C160143",7
"C888077",7
"C764881",7
"C293401",7
"C324488",7
"C643021",7
"C204651",7
"C273848",7
"C121139",7
"C239862",7
"C263600",7
"C274631",7
"C667677",7
"C306207",7
"C250131",7
"C165788",7
"C106865",7
"C554553",7
"C329353",7
"C320737",7
"C272099",7
"C221163",7
"C215304",7
"C292925",7
"C192301",7
"C230343",7
"C228311",7
"C345539",7
"C821653",7
"C264783",7
"C180275",7
"C233012",7
"C251450",7
"C188832",7
"C932548",7
"C588588",7
"C205071",7
"C248122",7
"C819860",7
"C298482",7
"C740770",7
"C206425",7
"C312522",7
"C771801",7
"C199176",7
"C195775",7
"C290989",7
"C213996",7
"C128650",7
"C914642",7
"C152862",7
"C492260",7
"C366823",7
"C162275",7
"C127347",7
"C148471",7
"C660924",7
"C330432",7
"C714933",7
"C131327",7
"C142448",7
"C135759",7
"C165850",7
"C291550",7
"C143612",7
"C125244",7
"C221741",7
"C114108",7
"C294803",7
"C489890",7
"C262348",7
"C176003",7
"C186396",7
"C297302",7
"C448518",7
"C288928",7
"C270447",7
"C693077",7
"C121894",7
"C193755",7
"C745863",7
"C236473",7
"C165336",7
"C235462",7
"C307429",7
"C942515",7
"C604070",7
"C269209",7
"C130170",7
"C302324",7
"C174898",7
"C157181",7
"C229000",7
"C134659",7
"C581521",7
"C337566",7
"C896930",7
"C257021",7
"C102203",7
"C200810",7
"C174579",7
"C128481",7
"C166623",7
"C311233",7
"C807959",7
"C158437",7
"C161576",7
"C133920",7
"C335497",7
"C337078",7
"C189409",7
"C726436",7
"C632776",7
"C539206",7
"C183362",7
"C511963",7
"C265180",7
"C260382",7
"C271384",7
"C193217",7
"C319529",7
"C245610",7
"C317512",7
"C184119",7
"C182586",7
"C111402",7
"C187572",7
"C246599",7
"C682339",7
"C386010",7
"C490563",7
"C190584",7
"C331925",7
"C161735",7
"C292261",7
"C897019",7
"C210509",7
"C164340",7
"C382209",7
"C625439",7
"C331739",7
"C141613",7
"C379442",7
"C175748",7
"C203612",7
"C194962",7
"C184583",7
"C173195",7
"C575931",7
"C596477",7
"C131706",7
"C257794",7
"C110692",7
"C198618",7
"C331185",7
"C122443",7
"C219348",7
"C136468",7
"C299860",7
"C596078",7
"C353528",7
"C415771",7
"C539535",7
"C363867",7
"C599052",7
"C560758",7
"C275942",7
"C263950",7
"C752148",7
"C251337",7
"C134578",7
"C139018",7
"C213678",7
"C303052",7
"C109677",7
"C236131",7
"C201354",7
"C178026",7
"C244905",7
"C139535",7
"C580181",7
"C104484",7
"C216611",7
"C978480",7
"C240553",7
"C168013",7
"C175276",7
"C535770",7
"C115074",7
"C331548",7
"C480387",7
"C833811",7
"C247872",7
"C106798",7
"C102590",7
"C274727",7
"C252548",7
"C227987",7
"C257315",7
"C137443",7
"C214864",7
"C828554",7
"C114014",7
"C334141",7
"C124614",7
"C282642",7
"C700083",7
"C148241",7
"C218279",7
"C310889",7
"C279368",7
"C205301",7
"C151277",7
"C178003",7
"C195857",7
"C294774",7
"C221016",7
"C460905",7
"C334308",7
"C149749",7
"C211005",7
"C462164",7
"C292336",7
"C202082",7
"C880021",7
"C220507",7
"C492723",7
"C327050",7
"C248352",7
"C545661",7
"C188738",7
"C161460",7
"C286684",7
"C984595",7
"C171705",7
"C209748",7
"C134118",7
"C173327",7
"C240677",7
"C264475",7
"C287474",7
"C325784",7
"C681608",7
"C333100",7
"C975930",7
"C178260",7
"C460321",7
"C483882",7
"C162211",7
"C192973",7
"C228954",7
"C514734",7
"C102249",7
"C146397",7
"C120572",7
"C265802",7
"C168051",7
"C827081",7
"C175996",7
"C104247",7
"C645274",7
"C453747",7
"C298107",7
"C387652",7
"C909319",7
"C602802",7
"C848166",7
"C415695",7
"C156664",7
"C104355",7
"C225772",7
"C105559",7
"C191720",7
"C315034",7
"C164377",7
"C302706",7
"C153798",7
"C214486",7
"C295163",7
"C455526",7
"C300384",7
"C159206",7
"C228951",7
"C929080",7
"C982549",7
"C329625",7
"C248524",7
"C907427",7
"C181754",7
"C311319",7
"C133890",7
"C250254",7
"C115929",7
"C144801",7
"C281824",7
"C149023",7
"C206682",7
"C239528",7
"C281540",7
"C306009",7
"C314532",7
"C232704",7
"C301122",7
"C263576",7
"C160488",7
"C800165",7
"C177979",7
"C570945",7
"C184616",7
"C166140",7
"C968337",7
"C992868",7
"C279497",7
"C206419",7
"C103964",7
"C437365",7
"C237045",7
"C267887",7
"C198608",7
"C984404",7
"C886879",7
"C241643",7
"C905708",7
"C181262",7
"C687410",7
"C217818",7
"C324939",7
"C216634",7
"C282760",7
"C747474",7
"C864354",7
"C101308",7
"C313618",7
"C292649",7
"C612018",7
"C167085",7
"C313848",7
"C272807",7
"C193433",7
"C200135",7
"C510268",7
"C210113",7
"C265328",7
"C312524",7
"C217034",7
"C135845",7
"C222005",7
"C306231",7
"C282423",7
"C128995",7
"C211682",7
"C258337",7
"C199484",7
"C215999",7
"C324267",7
"C101222",7
"C177826",7
"C136282",7
"C305132",7
"C213478",7
"C240042",7
"C203268",7
"C621270",7
"C827307",7
"C166180",7
"C139628",7
"C493536",7
"C314812",7
"C139009",7
"C210105",7
"C124028",7
"C201159",7
"C788968",7
"C724168",7
"C175198",7
"C137184",7
"C447048",7
"C270925",7
"C963798",7
"C173074",7
"C155762",7
"C177200",7
"C328822",7
"C327375",7
"C171465",7
"C193204",7
"C943728",7
"C336786",7
"C355421",7
"C214860",7
"C328232",7
"C267073",7
"C195322",7
"C215802",7
"C523395",7
"C206450",7
"C557605",7
"C580366",7
"C468407",7
"C210207",7
"C297349",7
"C984560",7
"C309426",7
"C187449",7
"C184864",7
"C715163",7
"C624856",7
"C181144",7
"C175501",7
"C278881",7
"C288388",7
"C215692",7
"C117473",7
"C551280",7
"C211072",7
"C127227",7
"C580984",7
"C800650",7
"C236121",7
"C916270",7
"C275913",7
"C102634",7
"C212166",7
"C821431",7
"C151729",7
"C257591",7
"C165272",7
"C107735",7
"C241795",7
"C544222",7
"C865390",7
"C222814",7
"C175140",7
"C194985",7
"C475461",7
"C610745",7
"C288241",7
"C941727",7
"C184524",7
"C402632",7
"C783273",7
"C917414",7
"C104129",7
"C238799",7
"C606794",7
"C215324",7
"C946088",7
"C203014",7
"C255779",7
"C184954",7
"C990565",7
"C176895",7
"C226262",7
"C703225",7
"C425412",7
"C253338",7
"C175709",7
"C197079",7
"C299511",7
"C326133",7
"C794454",7
"C696660",7
"C935231",7
"C305423",7
"C190279",7
"C336674",7
"C311850",7
"C308063",7
"C129887",7
"C287737",7
"C311391",7
"C248615",7
"C101758",7
"C284455",7
"C285848",7
"C117602",7
"C622358",7
"C851626",7
"C212746",7
"C226528",7
"C313123",7
"C224194",7
"C204397",7
"C950766",7
"C324381",7
"C276513",7
"C118873",7
"C497364",7
"C214827",7
"C253659",7
"C281596",7
"C333367",7
"C200465",7
"C329408",7
"C339191",7
"C856064",7
"C280186",7
"C252230",7
"C286742",7
"C234095",7
"C306757",7
"C114079",7
"C206119",7
"C216584",7
"C594085",7
"C235016",7
"C522337",7
"C288970",7
"C182192",7
"C117835",7
"C619300",7
"C334888",7
"C117562",7
"C615599",7
"C158785",7
"C235096",7
"C255118",7
"C139710",7
"C286839",7
"C131349",7
"C276265",7
"C457592",7
"C245577",7
"C129958",7
"C252359",7
"C324252",7
"C619842",7
"C318680",7
"C270153",7
"C247347",7
"C227583",7
"C219954",7
"C183695",7
"C981168",7
"C134334",7
"C481647",7
"C225255",7
"C176360",7
"C162172",7
"C265323",7
"C113317",7
"C128407",7
"C286120",7
"C248508",7
"C850869",7
"C101404",7
"C279929",7
"C312990",7
"C127769",7
"C185034",7
"C140897",7
"C905654",7
"C280056",7
"C447035",7
"C336565",7
"C252974",7
"C220820",7
"C150287",7
"C165317",7
"C137228",7
"C112894",7
"C392788",7
"C244766",7
"C270691",7
"C304322",7
"C966036",7
"C194643",7
"C140327",7
"C722589",7
"C313272",7
"C204747",7
"C166828",7
"C208361",7
"C672557",7
"C167239",7
"C103807",7
"C320777",7
"C284151",7
"C735536",7
"C180584",7
"C159751",7
"C196306",7
"C280736",7
"C270385",7
"C240779",7
"C634992",7
"C128027",7
"C225009",7
"C213065",7
"C936287",7
"C123909",7
"C306223",7
"C968251",7
"C283984",7
"C249178",7
"C949801",7
"C140126",7
"C172570",7
"C988207",7
"C191250",7
"C286720",7
"C143083",7
"C879019",7
"C266216",7
"C292465",7
"C706099",7
"C303833",7
"C506354",7
"C111583",7
"C311044",7
"C553778",7
"C518780",7
"C222650",7
"C664381",7
"C926608",7
"C402893",7
"C181670",7
"C307552",7
"C226491",7
"C292989",7
"C106474",7
"C109728",7
"C134722",7
"C252451",7
"C209041",7
"C942273",7
"C210535",7
"C205957",7
"C144532",7
"C124075",7
"C873058",7
"C193671",7
"C303900",7
"C247261",7
"C302677",7
"C610295",7
"C147390",7
"C421751",7
"C133028",7
"C204198",7
"C215934",7
"C258115",7
"C108544",7
"C296569",7
"C589554",7
"C316672",7
"C866371",7
"C252212",7
"C229773",7
"C127023",7
"C153388",7
"C283146",7
"C260312",7
"C724409",7
"C981677",7
"C156093",7
"C238194",7
"C246268",7
"C127460",7
"C273438",7
"C280764",7
"C672228",7
"C648462",7
"C187076",7
"C541826",7
"C652307",7
"C742299",7
"C501938",7
"C152009",7
"C121628",7
"C843351",7
"C153983",7
"C248968",7
"C427706",7
"C397115",7
"C759103",7
"C194953",7
"C875833",7
"C304634",7
"C625653",7
"C117164",7
"C235902",7
"C106052",7
"C222278",7
"C134763",7
"C286968",7
"C194600",7
"C859930",7
"C585335",7
"C323361",7
"C849147",7
"C179155",7
"C793243",7
"C220942",7
"C446529",7
"C236816",7
"C256880",7
"C168133",7
"C179045",7
"C194861",7
"C144444",7
"C242188",7
"C334684",7
"C990667",7
"C233504",7
"C971012",7
"C267668",7
"C255676",7
"C321065",7
"C186431",7
"C105006",7
"C174853",7
"C240543",7
"C206172",7
"C259192",7
"C289560",7
"C113716",7
"C804289",7
"C131908",7
"C261671",7
"C337861",7
"C162647",7
"C867747",7
"C347179",7
"C196988",7
"C238845",7
"C124336",7
"C182869",7
"C302772",7
"C279292",7
"C504580",7
"C323588",7
"C768580",7
"C509701",7
"C128616",7
"C741738",7
"C116496",7
"C313212",7
"C180281",7
"C330187",7
"C751142",7
"C337500",7
"C158617",7
"C229129",7
"C845363",7
"C923096",7
"C157777",7
"C313886",7
"C246190",7
"C157391",7
"C298970",7
"C273062",7
"C306288",7
"C289415",7
"C233905",7
"C218535",7
"C279642",7
"C790634",7
"C153989",7
"C333247",7
"C156122",7
"C168066",7
"C672992",7
"C246861",7
"C306378",7
"C332576",7
"C166001",7
"C995363",7
"C124985",7
"C182539",7
"C624151",7
"C196104",7
"C711396",7
"C160436",7
"C364161",7
"C173333",7
"C157079",7
"C295849",7
"C319587",7
"C128526",7
"C290257",7
"C151823",7
"C139946",7
"C124843",7
"C127111",7
"C640380",7
"C460116",7
"C503401",7
"C190475",7
"C233063",7
"C241620",7
"C130630",7
"C173031",7
"C201467",7
"C276292",7
"C260377",7
"C260261",7
"C284938",7
"C299247",7
"C384417",7
"C115296",7
"C111644",7
"C164034",7
"C132072",7
"C199518",7
"C962239",7
"C202870",7
"C147589",7
"C257429",7
"C217391",7
"C199340",7
"C215639",7
"C233291",7
"C678942",7
"C331114",7
"C264384",7
"C730219",7
"C331454",7
"C716333",7
"C863343",7
"C732398",7
"C265822",7
"C626165",7
"C161528",7
"C289671",7
"C706789",7
"C201988",7
"C300287",7
"C268555",7
"C230337",7
"C298148",7
"C907253",7
"C661167",7
"C101693",7
"C142331",7
"C279137",7
"C702304",7
"C311255",7
"C161595",7
"C331541",7
"C300141",7
"C201438",7
"C287940",7
"C324375",7
"C259571",7
"C127649",7
"C265044",7
"C305548",7
"C155775",7
"C199903",7
"C333701",7
"C118449",7
"C188553",7
"C254661",7
"C221843",7
"C278549",7
"C330045",7
"C233208",7
"C266144",7
"C115405",7
"C696627",7
"C153037",7
"C204196",7
"C630141",7
"C125693",7
"C835715",7
"C258137",7
"C386596",7
"C193149",7
"C302779",7
"C145109",7
"C135362",7
"C547062",7
"C158882",7
"C270206",7
"C234578",7
"C165115",7
"C828521",7
"C190781",7
"C266229",7
"C146193",7
"C134281",7
"C668155",7
"C199849",7
"C136759",7
"C709888",7
"C210353",7
"C124248",7
"C240275",7
"C303201",7
"C539602",7
"C890634",7
"C208567",7
"C219461",7
"C210476",7
"C161060",7
"C194875",7
"C694602",7
"C248513",7
"C108055",7
"C327061",7
"C324969",7
"C721079",7
"C217508",7
"C315985",7
"C435325",7
"C184028",7
"C189860",7
"C127898",7
"C176940",7
"C143792",7
"C246819",7
"C198256",7
"C230474",7
"C187996",7
"C123737",7
"C233114",7
"C138582",7
"C553904",7
"C273684",7
"C840196",7
"C165166",7
"C251768",7
"C167836",7
"C113044",7
"C217741",7
"C806607",7
"C261072",7
"C752218",7
"C244376",7
"C162891",7
"C130264",7
"C375760",7
"C201773",7
"C277087",7
"C160746",7
"C265966",7
"C333136",7
"C104421",7
"C131184",7
"C223433",7
"C210743",7
"C159494",7
"C545904",7
"C325470",7
"C103578",7
"C125001",7
"C245093",7
"C123584",7
"C242790",7
"C132525",7
"C302740",7
"C674094",7
"C684798",7
"C669812",7
"C250842",7
"C230581",7
"C298991",7
"C567503",7
"C956177",7
"C273296",7
"C530876",7
"C301970",7
"C205487",7
"C283771",7
"C394096",7
"C929252",7
"C265813",7
"C323122",7
"C267494",7
"C228501",7
"C215494",7
"C239706",7
"C988913",7
"C259600",7
"C357027",7
"C248390",7
"C256912",7
"C220326",7
"C141690",7
"C527975",7
"C183449",7
"C231319",7
"C636358",7
"C312198",7
"C139199",7
"C135624",7
"C194430",7
"C230944",7
"C112735",7
"C717529",7
"C268829",7
"C159873",7
"C187856",7
"C916966",7
"C296718",7
"C279241",7
"C272709",7
"C322503",7
"C236056",7
"C299697",7
"C314199",7
"C613226",7
"C373035",7
"C154318",7
"C995648",7
"C560205",7
"C301297",7
"C183268",7
"C142584",7
"C337924",7
"C274084",7
"C101253",7
"C141493",7
"C177225",7
"C129269",7
"C169523",7
"C249758",7
"C622570",7
"C240250",7
"C217389",7
"C102182",7
"C228953",7
"C302318",7
"C200363",7
"C307434",7
"C914790",7
"C105920",7
"C114496",7
"C915854",7
"C240149",7
"C147918",7
"C200975",7
"C115214",7
"C187487",7
"C997021",7
"C101205",7
"C298680",7
"C333622",7
"C105552",7
"C488270",7
"C155477",7
"C222631",7
"C152768",7
"C126642",7
"C174242",7
"C235768",7
"C121019",7
"C134182",7
"C121629",7
"C277038",7
"C129943",7
"C169118",7
"C231060",7
"C151903",7
"C223731",7
"C252501",7
"C122792",7
"C112024",7
"C293793",7
"C236784",7
"C306387",7
"C267933",7
"C134422",7
"C226908",7
"C239044",7
"C745781",7
"C126519",7
"C555742",7
"C217998",7
"C449662",7
"C309681",7
"C203213",7
"C827865",7
"C226848",7
"C852376",7
"C684930",7
"C570986",7
"C165723",7
"C264769",7
"C534627",7
"C152170",7
"C986081",7
"C522301",7
"C245960",7
"C843872",7
"C221058",7
"C717966",7
"C364209",7
"C902121",7
"C126636",7
"C327747",7
"C270848",7
"C215427",7
"C179808",7
"C101806",7
"C229898",7
"C203834",7
"C294771",7
"C164557",7
"C740552",7
"C163451",7
"C728877",7
"C132607",7
"C451676",7
"C135723",7
"C249702",7
"C128821",7
"C182500",7
"C337306",7
"C238801",7
"C311244",7
"C141122",7
"C560407",7
"C109275",7
"C926482",7
"C187382",7
"C280493",7
"C287034",7
"C955494",7
"C131151",7
"C331356",7
"C393470",7
"C162035",7
"C426217",7
"C274323",7
"C134372",7
"C216931",7
"C143027",7
"C763519",7
"C169210",7
"C332695",7
"C278377",7
"C134119",7
"C169850",7
"C243778",7
"C870509",7
"C174818",7
"C300812",7
"C243438",7
"C215708",7
"C268581",7
"C299045",7
"C324258",7
"C708895",7
"C261699",7
"C178050",7
"C298021",7
"C204123",7
"C866943",7
"C280172",7
"C104990",7
"C130258",7
"C202261",7
"C579851",7
"C293386",7
"C251976",7
"C118160",7
"C254404",7
"C762213",7
"C177675",7
"C211804",7
"C226876",7
"C553489",7
"C455627",7
"C320733",7
"C537161",7
"C226418",7
"C206683",7
"C165904",7
"C703361",7
"C225714",7
"C190343",7
"C286483",7
"C172725",7
"C302023",7
"C110468",7
"C162888",7
"C168671",7
"C291557",7
"C308166",7
"C116611",7
"C659020",7
"C264749",7
"C171391",7
"C610724",7
"C959639",7
"C188958",7
"C269054",7
"C190466",7
"C527503",7
"C256398",7
"C920327",7
"C115744",7
"C219682",7
"C822703",7
"C589801",7
"C157941",7
"C205819",7
"C208958",7
"C331614",7
"C105220",7
"C302981",7
"C133065",7
"C859145",7
"C302562",7
"C254442",7
"C635289",7
"C330050",7
"C702260",7
"C334947",7
"C194616",7
"C889468",7
"C168628",7
"C297061",7
"C116495",7
"C171120",7
"C323113",7
"C308735",7
"C298794",7
"C208095",7
"C274561",7
"C218427",7
"C444537",7
"C265797",7
"C193243",7
"C950337",7
"C184479",7
"C861864",7
"C333550",7
"C155426",7
"C653329",7
"C179065",7
"C324706",7
"C143103",7
"C260070",7
"C122800",7
"C180761",7
"C312125",7
"C274186",7
"C106241",7
"C515422",7
"C332558",7
"C285984",7
"C280166",7
"C309718",7
"C724581",7
"C258045",7
"C644385",7
"C289745",7
"C288840",7
"C220973",7
"C230309",7
"C280787",7
"C153382",7
"C216538",7
"C231535",7
"C142066",7
"C105403",7
"C258373",7
"C109230",7
"C213662",7
"C327794",7
"C316050",7
"C696263",7
"C278534",7
"C218224",7
"C270280",7
"C226722",7
"C104988",7
"C200068",7
"C123102",7
"C112658",7
"C279788",7
"C163944",7
"C101791",7
"C672203",7
"C429986",7
"C301171",7
"C559145",7
"C331985",7
"C153571",7
"C603043",7
"C133902",7
"C230678",7
"C146700",7
"C250777",7
"C119902",7
"C183482",7
"C320334",7
"C166686",7
"C912538",7
"C315654",7
"C278785",7
"C307793",7
"C198720",7
"C325204",7
"C148178",7
"C278182",7
"C472032",7
"C997470",7
"C307481",7
"C129394",7
"C173405",7
"C888069",7
"C179934",7
"C250875",7
"C132753",7
"C172649",7
"C880900",7
"C258041",7
"C178624",7
"C256134",7
"C141678",7
"C689944",7
"C781121",7
"C411551",7
"C157963",7
"C179480",7
"C849196",7
"C281064",7
"C958610",7
"C940328",7
"C293859",7
"C112481",7
"C757082",7
"C271741",7
"C217927",7
"C227396",7
"C110045",7
"C328810",7
"C228578",7
"C224058",7
"C648673",7
"C212288",7
"C485069",7
"C216748",7
"C353357",7
"C137924",7
"C579690",7
"C918841",7
"C243087",7
"C252292",7
"C274640",7
"C147215",7
"C750372",7
"C113107",7
"C145115",7
"C276443",7
"C638772",7
"C234427",7
"C222852",7
"C221959",7
"C187210",7
"C103178",7
"C988966",7
"C109101",7
"C324665",7
"C878031",7
"C352119",7
"C167682",7
"C692409",7
"C893387",7
"C147616",7
"C166250",7
"C319980",7
"C967553",7
"C138945",7
"C318151",7
"C604736",7
"C182564",7
"C215180",7
"C694892",7
"C903240",7
"C279334",7
"C136911",7
"C256445",7
"C146448",7
"C157249",7
"C133633",7
"C128455",7
"C179187",7
"C820932",7
"C753770",7
"C245115",7
"C191998",7
"C575051",7
"C624635",7
"C504503",7
"C312134",7
"C142332",7
"C279060",7
"C295234",7
"C125923",7
"C282652",7
"C566105",7
"C336581",7
"C237883",7
"C550964",7
"C347038",7
"C136209",7
"C153501",7
"C115806",7
"C301939",7
"C116141",7
"C259568",7
"C966854",7
"C202425",7
"C129904",7
"C842685",7
"C526902",7
"C182265",7
"C314618",7
"C171626",7
"C234765",7
"C521653",7
"C223202",7
"C214324",7
"C247143",7
"C283903",7
"C341774",7
"C822564",7
"C200666",7
"C982820",7
"C273755",7
"C135816",7
"C829178",7
"C221776",7
"C321345",7
"C659667",7
"C215446",7
"C576464",7
"C772813",7
"C155526",7
"C195825",7
"C943748",7
"C268236",7
"C272206",7
"C217138",7
"C111622",7
"C401628",7
"C464101",7
"C431635",7
"C333291",7
"C125960",7
"C161977",7
"C410044",7
"C328609",7
"C133423",7
"C305324",7
"C253553",7
"C285768",7
"C281380",7
"C333868",7
"C183270",7
"C236387",7
"C283821",7
"C203037",7
"C228011",7
"C256333",7
"C465060",7
"C216622",7
"C303741",7
"C198196",7
"C115172",7
"C529653",7
"C153366",7
"C114254",7
"C134705",7
"C785915",7
"C693479",7
"C181028",7
"C302128",7
"C662334",7
"C209656",7
"C286455",7
"C313917",7
"C304737",7
"C727292",7
"C869445",7
"C869153",7
"C174827",7
"C267615",7
"C498137",7
"C274653",7
"C433698",7
"C194253",7
"C975804",7
"C162236",7
"C244514",7
"C334057",7
"C137641",7
"C778133",7
"C289772",7
"C114117",7
"C529546",7
"C240130",7
"C218498",7
"C641170",7
"C192088",7
"C299282",7
"C185542",7
"C911000",7
"C282529",7
"C295595",7
"C146540",7
"C451346",7
"C162991",7
"C162625",7
"C190390",7
"C150068",7
"C130576",7
"C289633",7
"C450741",7
"C174154",7
"C359655",7
"C536840",7
"C211046",7
"C114419",7
"C223059",7
"C709714",7
"C282380",7
"C609734",7
"C324574",7
"C934534",7
"C147486",7
"C348574",7
"C181181",7
"C153358",7
"C290020",7
"C630915",7
"C123032",7
"C149563",7
"C177353",7
"C991453",7
"C283502",7
"C190247",7
"C175667",7
"C190059",7
"C145387",7
"C174656",7
"C751345",7
"C148611",7
"C108931",7
"C238071",7
"C186857",7
"C227365",7
"C106603",7
"C152408",7
"C312403",7
"C473902",7
"C867522",7
"C396795",7
"C481043",7
"C222842",7
"C269374",7
"C267890",7
"C294970",7
"C109237",7
"C108233",7
"C234519",7
"C741210",7
"C880386",7
"C164881",7
"C102106",7
"C653814",7
"C146465",7
"C245418",7
"C315011",7
"C274411",7
"C230708",7
"C280355",7
"C256350",7
"C214345",7
"C115125",7
"C103793",7
