"Customer_id","total_revenue"
"C121831","15004.25"
"C576464","15004.25"
"C156291","15004.25"
"C193679","15004.25"
"C151277","15004.25"
"C178279","15004.25"
"C276757","15004.25"
"C942531","15004.25"
"C217138","15004.25"
"C778026","15004.25"
"C143408","15004.25"
"C280866","15004.25"
"C508544","15004.25"
"C288376","15004.25"
"C309854","15004.25"
"C278220","15004.25"
"C362288","15004.25"
"C627684","15004.25"
"C249602","15004.25"
"C141806","15004.25"
"C677987","15004.25"
"C223170","15004.25"
"C218405","15004.25"
"C270925","15004.25"
"C333464","15004.25"
"C230645","15004.25"
"C269926","15004.25"
"C134659","15004.25"
"C165931","15004.25"
"C248033","15004.25"
"C334506","15004.25"
"C101791","15004.25"
"C329257","15004.25"
"C166542","15004.25"
"C156042","15004.25"
"C116283","15004.25"
"C740770","15004.25"
"C769958","15004.25"
"C253883","15004.25"
"C540352","15004.25"
"C331888","15004.25"
"C644268","15004.25"
"C155246","15004.25"
"C805188","15004.25"
"C109891","15004.25"
"C218984","15004.25"
"C772684","15004.25"
"C101010","15004.25"
"C297260","15004.25"
"C285504","15004.25"
"C282707","15004.25"
"C958462","15004.25"
"C323877","15004.25"
"C113263","15004.25"
"C231432","15004.25"
"C174247","15004.25"
"C855838","15004.25"
"C125376","15004.25"
"C818737","15004.25"
"C112061","15004.25"
"C495179","15004.25"
"C225150","15004.25"
"C193943","15004.25"
"C538073","15004.25"
"C271384","15004.25"
"C247507","15004.25"
"C314667","15004.25"
"C104600","15004.25"
"C767404","15004.25"
"C196912","15004.25"
"C258277","15004.25"
"C131259","15004.25"
"C476166","15004.25"
"C207334","15004.25"
"C150472","15004.25"
"C109230","15004.25"
"C439011","15004.25"
"C672048","15004.25"
"C107065","15004.25"
"C165914","15004.25"
"C673454","15004.25"
"C121929","15004.25"
"C176664","15004.25"
"C530243","15004.25"
"C270447","15004.25"
"C779788","15004.25"
"C207632","15004.25"
"C136172","15004.25"
"C261912","15004.25"
"C187960","15004.25"
"C478902","15004.25"
"C301656","15004.25"
"C341215","15004.25"
"C146576","15004.25"
"C178926","15004.25"
"C319944","15004.25"
"C331180","15004.25"
"C169010","15004.25"
"C541826","15004.25"
"C171364","15004.25"
"C156570","15004.25"
"C145141","15004.25"
"C175703","15004.25"
"C242540","15004.25"
"C183449","15004.25"
"C231209","15004.25"
"C206532","15004.25"
"C112992","15004.25"
"C272262","15004.25"
"C119114","15004.25"
"C936734","15004.25"
"C126963","15004.25"
"C257256","15004.25"
"C325297","15004.25"
"C226491","15004.25"
"C230301","15004.25"
"C182250","15004.25"
"C229230","15004.25"
"C552671","15004.25"
"C145161","15004.25"
"C139998","15004.25"
"C121526","15004.25"
"C238361","15004.25"
"C261778","15004.25"
"C142389","15004.25"
"C318582","15004.25"
"C164737","15004.25"
"C166243","15004.25"
"C143839","15004.25"
"C823060","15004.25"
"C220859","15004.25"
"C988172","15004.25"
"C326784","15004.25"
"C205343","15004.25"
"C103386","15004.25"
"C103863","15004.25"
"C294275","15004.25"
"C224908","15004.25"
"C137804","15004.25"
"C235975","15004.25"
"C230560","15004.25"
"C190232","15004.25"
"C116388","15004.25"
"C108627","15004.25"
"C930713","15004.25"
"C265710","15004.25"
"C950200","15004.25"
"C942273","15004.25"
"C603952","15004.25"
"C284749","15004.25"
"C246861","15004.25"
"C502614","15004.25"
"C105613","15004.25"
"C305226","15004.25"
"C242790","15004.25"
"C160268","15004.25"
"C366429","15004.25"
"C237658","15004.25"
"C333100","15004.25"
"C309396","15004.25"
"C336380","15004.25"
"C237664","15004.25"
"C319887","15004.25"
"C253605","15004.25"
"C126382","15004.25"
"C178907","15004.25"
"C291110","15004.25"
"C231378","15004.25"
"C111541","15004.25"
"C317096","15004.25"
"C193924","15004.25"
"C166140","15004.25"
"C879444","15004.25"
"C241663","15004.25"
"C238194","15004.25"
"C146865","15004.25"
"C973833","15004.25"
"C185523","15004.25"
"C130420","15004.25"
"C243926","15004.25"
"C130977","15004.25"
"C192096","15004.25"
"C305035","15004.25"
"C297865","15004.25"
"C385654","15004.25"
"C159979","15004.25"
"C333862","15004.25"
"C800822","15004.25"
"C109491","15004.25"
"C671028","15004.25"
"C178260","15004.25"
"C148570","15004.25"
"C214181","15004.25"
"C335196","15004.25"
"C307472","15004.25"
"C541501","15004.25"
"C197055","15004.25"
"C258528","15004.25"
"C308191","15004.25"
"C167783","15004.25"
"C239616","15004.25"
"C643075","15004.25"
"C147488","15004.25"
"C291800","15004.25"
"C251510","15004.25"
"C555129","15004.25"
"C271276","15004.25"
"C262525","15004.25"
"C529664","15004.25"
"C158303","15004.25"
"C118711","15004.25"
"C277145","15004.25"
"C603476","15004.25"
"C222528","15004.25"
"C189690","15004.25"
"C149439","15004.25"
"C174049","15004.25"
"C661535","15004.25"
"C115638","15004.25"
"C811884","15004.25"
"C216793","15004.25"
"C123115","15004.25"
"C333980","15004.25"
"C122103","15004.25"
"C329705","15004.25"
"C272099","15004.25"
"C172371","15004.25"
"C297363","15004.25"
"C204585","15004.25"
"C212440","15004.25"
"C221045","15004.25"
"C126162","15004.25"
"C271592","15004.25"
"C123582","15004.25"
"C245693","15004.25"
"C790041","15004.25"
"C103000","15004.25"
"C142151","15004.25"
"C171995","15004.25"
"C232017","15004.25"
"C234673","15004.25"
"C109921","15004.25"
"C300793","15004.25"
"C316848","15004.25"
"C159916","15004.25"
"C248756","15004.25"
"C117135","15004.25"
"C319954","15004.25"
"C261108","15004.25"
"C277502","15004.25"
"C173398","15004.25"
"C791296","15004.25"
"C269136","15004.25"
"C287443","15004.25"
"C138889","15004.25"
"C618736","15004.25"
"C674022","15004.25"
"C219527","15004.25"
"C115074","15004.25"
"C121910","15004.25"
"C166758","15004.25"
"C300696","15004.25"
"C587902","15004.25"
"C175634","15004.25"
"C318345","15004.25"
"C213589","15004.25"
"C303152","15004.25"
"C938680","15004.25"
"C238200","15004.25"
"C331096","15004.25"
"C200395","15004.25"
"C972262","15004.25"
"C518227","15004.25"
"C245989","15004.25"
"C268332","15004.25"
"C155193","15004.25"
"C121472","15004.25"
"C203357","15004.25"
"C594446","15004.25"
"C371438","15004.25"
"C756355","15004.25"
"C291222","15004.25"
"C241821","15004.25"
"C385928","15004.25"
"C199017","15004.25"
"C446782","15004.25"
"C107575","15004.25"
"C215478","15004.25"
"C215802","15004.25"
"C208816","15004.25"
"C428895","15004.25"
"C265639","15004.25"
"C260468","15004.25"
"C313098","15004.25"
"C182586","15004.25"
"C322089","15004.25"
"C267202","15004.25"
"C522442","15004.25"
"C249526","15004.25"
"C224895","15004.25"
"C725320","15004.25"
"C995363","15004.25"
"C955696","15004.25"
"C256503","15004.25"
"C109597","15004.25"
"C101320","15004.25"
"C192408","15004.25"
"C226921","15004.25"
"C207653","15004.25"
"C365245","15004.25"
"C120686","15004.25"
"C259944","15004.25"
"C330451","15004.25"
"C286768","15004.25"
"C259960","15004.25"
"C243436","15004.25"
"C397729","15004.25"
"C513122","15004.25"
"C127477","15004.25"
"C655483","15004.25"
"C176478","15004.25"
"C218860","15004.25"
"C356121","15004.25"
"C211486","15004.25"
"C764881","15004.25"
"C319529","15004.25"
"C321092","15004.25"
"C152687","15004.25"
"C143080","15004.25"
"C305847","15004.25"
"C697137","15004.25"
"C285402","15004.25"
"C438150","15004.25"
"C201322","15004.25"
"C128025","15004.25"
"C982533","15004.25"
"C319962","15004.25"
"C328420","15004.25"
"C141156","15004.25"
"C240998","15004.25"
"C924908","15004.25"
"C612321","15004.25"
"C735324","15004.25"
"C220173","15004.25"
"C102168","15004.25"
"C846872","15004.25"
"C124932","15004.25"
"C236804","15004.25"
"C187054","15004.25"
"C130462","15004.25"
"C704920","15004.25"
"C197284","15004.25"
"C148902","15004.25"
"C269487","15004.25"
"C908234","15004.25"
"C291799","15004.25"
"C204840","15004.25"
"C684492","15004.25"
"C151463","15004.25"
"C294479","15004.25"
"C745748","15004.25"
"C144994","15004.25"
"C311167","15004.25"
"C120607","15004.25"
"C281732","15004.25"
"C124248","15004.25"
"C160762","15004.25"
"C114598","15004.25"
"C731497","15004.25"
"C254898","15004.25"
"C841116","15004.25"
"C117650","15004.25"
"C139964","15004.25"
"C230815","15004.25"
"C198969","15004.25"
"C188832","15004.25"
"C212677","15004.25"
"C113460","15004.25"
"C230528","15004.25"
"C186799","15004.25"
"C261746","15004.25"
"C220965","15004.25"
"C192088","15004.25"
"C241461","15004.25"
"C165674","15004.25"
"C295704","15004.25"
"C133116","15004.25"
"C272826","15004.25"
"C213793","15004.25"
"C980538","15004.25"
"C309115","15004.25"
"C177979","15004.25"
"C100901","15004.25"
"C196449","15004.25"
"C183975","15004.25"
"C318574","15004.25"
"C150067","15004.25"
"C109018","15004.25"
"C207602","15004.25"
"C310025","15004.25"
"C196276","15004.25"
"C695816","15004.25"
"C217535","15004.25"
"C198560","15004.25"
"C139590","15004.25"
"C130354","15004.25"
"C284510","15004.25"
"C239089","15004.25"
"C516953","15004.25"
"C166180","15004.25"
"C125664","15004.25"
"C104453","15004.25"
"C197553","15004.25"
"C924056","15004.25"
"C173028","15004.25"
"C965605","15004.25"
"C268130","15004.25"
"C244973","15004.25"
"C132040","15004.25"
"C880822","15004.25"
"C309438","15004.25"
"C669846","15004.25"
"C165301","15004.25"
"C107810","15004.25"
"C223788","15004.25"
"C324651","15004.25"
"C299647","15004.25"
"C335044","15004.25"
"C136730","15004.25"
"C122346","15004.25"
"C117363","15004.25"
"C371511","15004.25"
"C290857","15004.25"
"C129088","15004.25"
"C217437","15004.25"
"C161441","15004.25"
"C246355","15004.25"
"C136282","15004.25"
"C152270","15004.25"
"C217391","15004.25"
"C112853","15004.25"
"C261395","15004.25"
"C668198","15004.25"
"C335575","15004.25"
"C636358","15004.25"
"C237019","15004.25"
"C147589","15004.25"
"C189244","15004.25"
"C472032","15004.25"
"C406427","15004.25"
"C233843","15004.25"
"C330105","15004.25"
"C287498","15004.25"
"C152215","15004.25"
"C295927","15004.25"
"C592089","15004.25"
"C217733","15004.25"
"C408856","15004.25"
"C199751","15004.25"
"C208050","15004.25"
"C178787","15004.25"
"C502270","15004.25"
"C212937","15004.25"
"C709549","15004.25"
"C292208","15004.25"
"C117460","15004.25"
"C278657","15004.25"
"C282740","15004.25"
"C334864","15004.25"
"C860048","15004.25"
"C160323","15004.25"
"C291237","15004.25"
"C825750","15004.25"
"C654944","15004.25"
"C208164","15004.25"
"C938543","15004.25"
"C294378","15004.25"
"C206172","15004.25"
"C703550","15004.25"
"C296588","15004.25"
"C708637","15004.25"
"C299590","15004.25"
"C194752","15004.25"
"C135654","15004.25"
"C699405","15004.25"
"C747326","15004.25"
"C218789","15004.25"
"C221274","15004.25"
"C173636","15004.25"
"C506613","15004.25"
"C262534","15004.25"
"C119283","15004.25"
"C287997","15004.25"
"C229505","15004.25"
"C286480","15004.25"
"C235608","15004.25"
"C181574","15004.25"
"C296829","15004.25"
"C329000","15004.25"
"C240035","15004.25"
"C691325","15004.25"
"C175198","15004.25"
"C127873","15004.25"
"C557486","15004.25"
"C168610","15004.25"
"C320918","15004.25"
"C864431","15004.25"
"C244072","15004.25"
"C186772","15004.25"
"C132788","15004.25"
"C294549","15004.25"
"C254306","15004.25"
"C279221","15004.25"
"C202324","15004.25"
"C315350","15004.25"
"C238622","15004.25"
"C311913","15004.25"
"C104143","15004.25"
"C289706","15004.25"
"C142672","15004.25"
"C248267","15004.25"
"C161298","15004.25"
"C153058","15004.25"
"C236784","15004.25"
"C213951","15004.25"
"C313158","15004.25"
"C253190","15004.25"
"C279743","15004.25"
"C338219","15004.25"
"C258999","15004.25"
"C292254","15004.25"
"C765922","15004.25"
"C336348","15004.25"
"C192683","15004.25"
"C166774","15004.25"
"C514743","15004.25"
"C512761","15004.25"
"C551161","15004.25"
"C475844","15004.25"
"C213533","15004.25"
"C675065","15004.25"
"C246349","15004.25"
"C140620","15004.25"
"C181049","15004.25"
"C213538","15004.25"
"C119570","15004.25"
"C285900","15004.25"
"C857146","15004.25"
"C206585","15004.25"
"C261419","15004.25"
"C184224","15004.25"
"C153700","15004.25"
"C232588","15004.25"
"C813653","15004.25"
"C156644","15004.25"
"C581984","15004.25"
"C320637","15004.25"
"C178743","15004.25"
"C124207","15004.25"
"C184856","15004.25"
"C339860","15004.25"
"C233800","15004.25"
"C297544","15004.25"
"C324809","15004.25"
"C917301","15004.25"
"C273135","15004.25"
"C993842","15004.25"
"C221890","15004.25"
"C769884","15004.25"
"C420242","15004.25"
"C211804","15004.25"
"C172047","15004.25"
"C119656","15004.25"
"C219531","15004.25"
"C182606","15004.25"
"C939012","15004.25"
"C334725","15004.25"
"C464879","15004.25"
"C209265","15004.25"
"C152696","15004.25"
"C227410","15004.25"
"C256561","15004.25"
"C303833","15004.25"
"C137200","15004.25"
"C819779","15004.25"
"C154522","15004.25"
"C445050","15004.25"
"C206253","15004.25"
"C388909","15004.25"
"C281950","15004.25"
"C195271","15004.25"
"C282228","15004.25"
"C926449","15004.25"
"C876839","15004.25"
"C331067","15004.25"
"C180827","15004.25"
"C208005","15004.25"
"C798239","15004.25"
"C254157","15004.25"
"C228600","15004.25"
"C552221","15004.25"
"C264052","15004.25"
"C371522","15004.25"
"C434821","15004.25"
"C311789","15004.25"
"C136117","15004.25"
"C507725","15004.25"
"C235902","15004.25"
"C231429","15004.25"
"C468522","15004.25"
"C137993","15004.25"
"C262342","15004.25"
"C304063","15004.25"
"C782478","15004.25"
"C198082","15004.25"
"C359558","15004.25"
"C270356","15004.25"
"C786157","15004.25"
"C295284","15004.25"
"C329095","15004.25"
"C204496","15004.25"
"C129332","15004.25"
"C339313","15004.25"
"C539483","15004.25"
"C240992","15004.25"
"C150723","15004.25"
"C422512","15004.25"
"C579136","15004.25"
"C155308","15004.25"
"C194220","15004.25"
"C143851","15004.25"
"C148766","15004.25"
"C454317","15004.25"
"C316560","15004.25"
"C542656","15004.25"
"C279084","15004.25"
"C187119","15004.25"
"C667073","15004.25"
"C689876","15004.25"
"C270246","15004.25"
"C181278","15004.25"
"C450370","15004.25"
"C591214","15004.25"
"C255772","15004.25"
"C167483","15004.25"
"C131799","15004.25"
"C754727","15004.25"
"C147517","15004.25"
"C194082","15004.25"
"C143332","15004.25"
"C310531","15004.25"
"C329132","15004.25"
"C243219","15004.25"
"C122255","15004.25"
"C211975","15004.25"
"C636772","15004.25"
"C317797","15004.25"
"C254523","15004.25"
"C336584","15004.25"
"C186066","15004.25"
"C280903","15004.25"
"C260709","15004.25"
"C563063","15004.25"
"C239490","15004.25"
"C313323","15004.25"
"C476444","15004.25"
"C291354","15004.25"
"C200583","15004.25"
"C198270","15004.25"
"C238531","15004.25"
"C333148","15004.25"
"C285714","15004.25"
"C313614","15004.25"
"C153439","15004.25"
"C152209","15004.25"
"C186689","15004.25"
"C873266","15004.25"
"C849902","15004.25"
"C304665","15004.25"
"C135957","15004.25"
"C339253","15004.25"
"C136669","15004.25"
"C325454","15004.25"
"C124420","15004.25"
"C846907","15004.25"
"C565212","15004.25"
"C172820","15004.25"
"C187261","15004.25"
"C130182","15004.25"
"C532429","15004.25"
"C126773","15004.25"
"C652344","15004.25"
"C202798","15004.25"
"C113061","15004.25"
"C162882","15004.25"
"C871093","15004.25"
"C167013","15004.25"
"C307642","15004.25"
"C310408","15004.25"
"C285743","15004.25"
"C265998","15004.25"
"C249545","15004.25"
"C233567","15004.25"
"C148975","15004.25"
"C265375","15004.25"
"C135508","15004.25"
"C241706","15004.25"
"C140701","15004.25"
"C286882","15004.25"
"C527241","15004.25"
"C533501","15004.25"
"C667677","15004.25"
"C126437","15004.25"
"C169835","15004.25"
"C985851","15004.25"
"C678074","15004.25"
"C120654","15004.25"
"C694764","15004.25"
"C156790","15004.25"
"C207250","15004.25"
"C276513","15004.25"
"C239979","15004.25"
"C258071","15004.25"
"C311991","15004.25"
"C272999","15004.25"
"C369817","15004.25"
"C321197","15004.25"
"C194351","15004.25"
"C156248","15004.25"
"C191383","15004.25"
"C339368","15004.25"
"C112443","15004.25"
"C304381","15004.25"
"C128750","15004.25"
"C621756","15004.25"
"C333550","15004.25"
"C291669","15004.25"
"C326168","15004.25"
"C613001","15004.25"
"C556156","15004.25"
"C109999","15004.25"
"C132755","15004.25"
"C560407","15004.25"
"C144865","15004.25"
"C224433","15004.25"
"C259462","15004.25"
"C102371","15004.25"
"C214369","15004.25"
"C185835","15004.25"
"C355803","15004.25"
"C304198","15004.25"
"C115914","15004.25"
"C698689","15004.25"
"C269720","15004.25"
"C789556","15004.25"
"C132270","15004.25"
"C265854","15004.25"
"C267945","15004.25"
"C224154","15004.25"
"C327819","15004.25"
"C221177","15004.25"
"C156056","15004.25"
"C192680","15004.25"
"C795317","15004.25"
"C165839","15004.25"
"C241238","15004.25"
"C225558","15004.25"
"C105312","15004.25"
"C171063","15004.25"
"C619759","15004.25"
"C523057","15004.25"
"C113203","15004.25"
"C270192","15004.25"
"C259908","15004.25"
"C256162","15004.25"
"C128379","15004.25"
"C186746","15004.25"
"C117002","15004.25"
"C128007","15004.25"
"C503986","15004.25"
"C183397","15004.25"
"C334678","15004.25"
"C635628","15004.25"
"C192032","15004.25"
"C197638","15004.25"
"C252373","15004.25"
"C151962","15004.25"
"C462104","15004.25"
"C280758","15004.25"
"C331263","15004.25"
"C163872","15004.25"
"C272637","15004.25"
"C247905","15004.25"
"C129212","15004.25"
"C301927","15004.25"
"C573040","15004.25"
"C667947","15004.25"
"C173468","15004.25"
"C159559","15004.25"
"C257298","15004.25"
"C842430","15004.25"
"C172420","15004.25"
"C278094","15004.25"
"C143270","15004.25"
"C143751","15004.25"
"C868936","15004.25"
"C201515","15004.25"
"C634716","15004.25"
"C153749","15004.25"
"C273680","15004.25"
"C151022","15004.25"
"C108168","15004.25"
"C204198","15004.25"
"C304776","15004.25"
"C261128","15004.25"
"C211090","15004.25"
"C121960","15004.25"
"C159894","15004.25"
"C177330","15004.25"
"C122117","15004.25"
"C661702","15004.25"
"C287740","15004.25"
"C359476","15004.25"
"C211922","15004.25"
"C690553","15004.25"
"C210236","15004.25"
"C215332","15004.25"
"C322003","15004.25"
"C199176","15004.25"
"C278927","15004.25"
"C762136","15004.25"
"C883527","15004.25"
"C118783","15004.25"
"C197235","15004.25"
"C272706","15004.25"
"C330354","15004.25"
"C287147","15004.25"
"C211342","15004.25"
"C401458","15004.25"
"C279161","15004.25"
"C241854","15004.25"
"C216707","15004.25"
"C451915","15004.25"
"C996130","15004.25"
"C104644","15004.25"
"C226425","15004.25"
"C266065","15004.25"
"C106255","15004.25"
"C756491","15004.25"
"C240480","15004.25"
"C549015","15004.25"
"C265572","15004.25"
"C334005","15004.25"
"C292659","15004.25"
"C544773","15004.25"
"C669359","15004.25"
"C109816","15004.25"
"C638930","15004.25"
"C272546","15004.25"
"C303649","15004.25"
"C215321","15004.25"
"C189398","15004.25"
"C334591","15004.25"
"C157130","15004.25"
"C277159","15004.25"
"C281307","15004.25"
"C169908","15004.25"
"C160172","15004.25"
"C441674","15004.25"
"C836079","15004.25"
"C225477","15004.25"
"C314679","15004.25"
"C229742","15004.25"
"C163690","15004.25"
"C586064","15004.25"
"C234418","15004.25"
"C564488","15004.25"
"C211487","15004.25"
"C285674","15004.25"
"C465774","15004.25"
"C498323","15004.25"
"C469779","15004.25"
"C499327","15004.25"
"C180615","15004.25"
"C354760","15004.25"
"C148278","15004.25"
"C584263","15004.25"
"C204412","15004.25"
"C100709","15004.25"
"C295458","15004.25"
"C561985","15004.25"
"C120968","15004.25"
"C172569","15004.25"
"C286729","15004.25"
"C414057","15004.25"
"C740342","15004.25"
"C114925","15004.25"
"C235528","15004.25"
"C270821","15004.25"
"C268398","15004.25"
"C271121","15004.25"
"C249493","15004.25"
"C207772","15004.25"
"C121615","15004.25"
"C858789","15004.25"
"C403690","15004.25"
"C146646","15004.25"
"C900014","15004.25"
"C247525","15004.25"
"C516572","15004.25"
"C557513","15004.25"
"C191246","15004.25"
"C497169","15004.25"
"C216052","15004.25"
"C692368","15004.25"
"C196951","15004.25"
"C182955","15004.25"
"C321461","15004.25"
"C822768","15004.25"
"C108556","15004.25"
"C126921","15004.25"
"C326410","15004.25"
"C209484","15004.25"
"C119470","15004.25"
"C897263","15004.25"
"C239992","15004.25"
"C325265","15004.25"
"C558686","15004.25"
"C165452","15004.25"
"C295443","15004.25"
"C171773","15004.25"
"C251901","15004.25"
"C209887","15004.25"
"C340538","15004.25"
"C273611","15004.25"
"C186611","15004.25"
"C211910","15004.25"
"C240736","15004.25"
"C276491","15004.25"
"C263366","15004.25"
"C324598","15004.25"
"C888469","15004.25"
"C182594","15004.25"
"C218326","15004.25"
"C254295","15004.25"
"C444901","15004.25"
"C628023","15004.25"
"C690959","15004.25"
"C636955","15004.25"
"C156746","15004.25"
"C175430","15004.25"
"C453556","15004.25"
"C568323","15004.25"
"C153437","15004.25"
"C268256","15004.25"
"C114288","15004.25"
"C244589","15004.25"
"C601517","15004.25"
"C125979","15004.25"
"C330487","15004.25"
"C234405","15004.25"
"C167399","15004.25"
"C463822","15004.25"
"C821850","15004.25"
"C746329","15004.25"
"C304556","15004.25"
"C118191","15004.25"
"C187265","15004.25"
"C116003","15004.25"
"C888933","15004.25"
"C169562","15004.25"
"C605838","15004.25"
"C235890","15004.25"
"C339060","15004.25"
"C284826","15004.25"
"C369496","15004.25"
"C263514","15004.25"
"C132063","15004.25"
"C303464","15004.25"
"C305779","15004.25"
"C301007","15004.25"
"C336719","15004.25"
"C236907","9602.72"
"C141295","9602.72"
"C157477","9602.72"
"C375516","9602.72"
"C289110","9602.72"
"C317269","9602.72"
"C326094","9602.72"
"C155142","9602.72"
"C190347","9602.72"
"C331776","9602.72"
"C106715","9602.72"
"C285454","9602.72"
"C220559","9602.72"
"C336627","9602.72"
"C170594","9602.72"
"C684339","9602.72"
"C218329","9602.72"
"C217149","9602.72"
"C185832","9602.72"
"C713279","9602.72"
"C112485","9602.72"
"C185053","9602.72"
"C685302","9602.72"
"C235567","9602.72"
"C162637","9602.72"
"C197330","9602.72"
"C708489","9602.72"
"C492974","9602.72"
"C997204","9602.72"
"C220399","9602.72"
"C442862","9602.72"
"C834224","9602.72"
"C174989","9602.72"
"C251499","9602.72"
"C183772","9602.72"
"C106545","9602.72"
"C232235","9602.72"
"C310161","9602.72"
"C276223","9602.72"
"C698659","9602.72"
"C472485","9602.72"
"C236811","9602.72"
"C109231","9602.72"
"C144635","9602.72"
"C216768","9602.72"
"C724313","9602.72"
"C118119","9602.72"
"C205971","9602.72"
"C887899","9602.72"
"C169357","9602.72"
"C789917","9602.72"
"C139813","9602.72"
"C962728","9602.72"
"C449304","9602.72"
"C103985","9602.72"
"C545502","9602.72"
"C199782","9602.72"
"C847571","9602.72"
"C122307","9602.72"
"C591774","9602.72"
"C100221","9602.72"
"C229212","9602.72"
"C520307","9602.72"
"C724295","9602.72"
"C335511","9602.72"
"C303354","9602.72"
"C209167","9602.72"
"C267357","9602.72"
"C345169","9602.72"
"C225871","9602.72"
"C720347","9602.72"
"C648052","9602.72"
"C495664","9602.72"
"C214847","9602.72"
"C108964","9602.72"
"C106332","9602.72"
"C120024","9602.72"
"C190572","9602.72"
"C369426","9602.72"
"C286841","9602.72"
"C324510","9602.72"
"C177489","9602.72"
"C334262","9602.72"
"C372073","9602.72"
"C337324","9602.72"
"C221683","9602.72"
"C671857","9602.72"
"C172377","9602.72"
"C177674","9602.72"
"C814731","9602.72"
"C808998","9602.72"
"C113185","9602.72"
"C314324","9602.72"
"C200488","9602.72"
"C235858","9602.72"
"C256046","9602.72"
"C197983","9602.72"
"C135612","9602.72"
"C387493","9602.72"
"C298179","9602.72"
"C221864","9602.72"
"C310891","9602.72"
"C121845","9602.72"
"C130168","9602.72"
"C792393","9602.72"
"C205754","9602.72"
"C109667","9602.72"
"C155722","9602.72"
"C105027","9602.72"
"C111142","9602.72"
"C934985","9602.72"
"C938507","9602.72"
"C288263","9602.72"
"C999685","9602.72"
"C257243","9602.72"
"C574975","9602.72"
"C903547","9602.72"
"C681240","9602.72"
"C147657","9602.72"
"C149197","9602.72"
"C192625","9602.72"
"C573993","9602.72"
"C379520","9602.72"
"C299788","9602.72"
"C108981","9602.72"
"C132979","9602.72"
"C577766","9602.72"
"C145349","9602.72"
"C136420","9602.72"
"C124879","9602.72"
"C288114","9602.72"
"C163422","9602.72"
"C539557","9602.72"
"C138801","9602.72"
"C458681","9602.72"
"C209478","9602.72"
"C807804","9602.72"
"C182234","9602.72"
"C304868","9602.72"
"C106723","9602.72"
"C575699","9602.72"
"C282106","9602.72"
"C669614","9602.72"
"C151819","9602.72"
"C105548","9602.72"
"C470036","9602.72"
"C227636","9602.72"
"C366818","9602.72"
"C429642","9602.72"
"C242126","9602.72"
"C458768","9602.72"
"C137911","9602.72"
"C308150","9602.72"
"C147638","9602.72"
"C174168","9602.72"
"C717053","9602.72"
"C115984","9602.72"
"C170726","9602.72"
"C280073","9602.72"
"C255932","9602.72"
"C116703","9602.72"
"C848375","9602.72"
"C236602","9602.72"
"C163451","9602.72"
"C269809","9602.72"
"C365532","9602.72"
"C159873","9602.72"
"C757402","9602.72"
"C299299","9602.72"
"C121255","9602.72"
"C179725","9602.72"
"C251831","9602.72"
"C712790","9602.72"
"C133902","9602.72"
"C305497","9602.72"
"C177887","9602.72"
"C871005","9602.72"
"C306531","9602.72"
"C323113","9602.72"
"C175337","9602.72"
"C164092","9602.72"
"C159638","9602.72"
"C318262","9602.72"
"C761788","9602.72"
"C101327","9602.72"
"C318249","9602.72"
"C897121","9602.72"
"C113964","9602.72"
"C591544","9602.72"
"C119178","9602.72"
"C283439","9602.72"
"C997418","9602.72"
"C299972","9602.72"
"C106762","9602.72"
"C108530","9602.72"
"C161673","9602.72"
"C159468","9602.72"
"C297949","9602.72"
"C114827","9602.72"
"C334655","9602.72"
"C204787","9602.72"
"C129778","9602.72"
"C296239","9602.72"
"C177955","9602.72"
"C180067","9602.72"
"C305025","9602.72"
"C271580","9602.72"
"C127310","9602.72"
"C108055","9602.72"
"C331700","9602.72"
"C227813","9602.72"
"C421134","9602.72"
"C571165","9602.72"
"C898771","9602.72"
"C123102","9602.72"
"C122060","9602.72"
"C545661","9602.72"
"C210960","9602.72"
"C321839","9602.72"
"C237365","9602.72"
"C211798","9602.72"
"C240814","9602.72"
"C645714","9602.72"
"C750811","9602.72"
"C434025","9602.72"
"C443035","9602.72"
"C131386","9602.72"
"C312113","9602.72"
"C281932","9602.72"
"C764626","9602.72"
"C168247","9602.72"
"C123326","9602.72"
"C300140","9602.72"
"C155263","9602.72"
"C138724","9602.72"
"C172942","9602.72"
"C307380","9602.72"
"C476772","9602.72"
"C236106","9602.72"
"C910083","9602.72"
"C336649","9602.72"
"C212834","9602.72"
"C131819","9602.72"
"C974419","9602.72"
"C205354","9602.72"
"C185557","9602.72"
"C190936","9602.72"
"C781791","9602.72"
"C192344","9602.72"
"C211046","9602.72"
"C179025","9602.72"
"C986197","9602.72"
"C184070","9602.72"
"C315749","9602.72"
"C745863","9602.72"
"C180562","9602.72"
"C290928","9602.72"
"C187345","9602.72"
"C126079","9602.72"
"C103814","9602.72"
"C282616","9602.72"
"C920580","9602.72"
"C110306","9602.72"
"C270797","9602.72"
"C322054","9602.72"
"C324433","9602.72"
"C132879","9602.72"
"C165443","9602.72"
"C126154","9602.72"
"C237368","9602.72"
"C192931","9602.72"
"C719982","9602.72"
"C233514","9602.72"
"C292335","9602.72"
"C273628","9602.72"
"C186993","9602.72"
"C150036","9602.72"
"C168595","9602.72"
"C250783","9602.72"
"C113156","9602.72"
"C111700","9602.72"
"C544863","9602.72"
"C232035","9602.72"
"C310215","9602.72"
"C255379","9602.72"
"C248298","9602.72"
"C127839","9602.72"
"C402199","9602.72"
"C112268","9602.72"
